setting,seed,rep_index,model,n,p,sigma_a,sigma_e,beta_preset,alpha,k,true_k,lam,snr,algo_a,algo_b,mse_cocolasso_max,mse_reweighted_frobenius,pe_cocolasso_max,pe_reweighted_frobenius,time_cocolasso_max,time_reweighted_frobenius,mse_diff,pe_diff,time_diff,speedup,noise_level,sparsity
ar_sigma0.75_datta_zhang,65,65,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,6.684983419346843,6.72871093875648,7.283288841220199,7.347460012414053,15.299251460004598,1.7892104419879615,-0.043727519409636706,-0.06417117119385374,13.510041018016636,8.5508395775993,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,66,66,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.778798764940223,5.677111376579382,6.2796918644888216,6.253548133791188,15.452779390034266,1.561857576016337,0.10168738836084135,0.026143730697633316,13.89092181401793,9.89384667803579,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,67,67,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,7.978280852514161,8.168868785277324,8.851512273652528,9.075820701701328,15.485251680016518,1.8531250869855285,-0.19058793276316255,-0.22430842804880058,13.63212659303099,8.3562905649323,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,68,68,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,7.165619598334257,7.35711555182427,10.05568688016739,10.302610164869662,15.483696660026908,1.6645272640162148,-0.19149595349001292,-0.2469232847022731,13.819169396010693,9.302158633717685,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,69,69,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,7.426229370989332,7.359962947214415,8.80238385072814,8.765207664760672,15.5333124010358,1.5397334480076097,0.0662664237749171,0.037176185967467745,13.99357895302819,10.088312636927942,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,70,70,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,3.2072730096748048,3.336205494451077,4.121708085835589,4.3389171004674925,15.489084710017778,1.5824140420299957,-0.12893248477627228,-0.21720901463190323,13.906670667987783,9.788262931582462,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,71,71,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,3.363672125477067,3.39247529668058,3.8869344974086895,3.912897984354837,15.525993586983532,1.5470260110450909,-0.028803171203512612,-0.025963486946147363,13.97896757593844,10.036026205205802,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,72,72,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,6.609279806954181,6.41744454025426,7.373394089601967,7.064236744317728,15.51243688503746,1.7119096330134198,0.19183526669992101,0.3091573452842393,13.80052725202404,9.061481158752178,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,73,73,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,4.122429579460619,4.240066030974542,5.411530539168906,5.542390299596306,15.43859452509787,1.6382017260184512,-0.11763645151392232,-0.13085976042740022,13.800392799079418,9.424110767249909,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,74,74,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,2.899264464834295,2.9796877174078213,3.9151828886669335,4.063927863271493,15.438584632007403,1.4431645449949428,-0.08042325257352623,-0.1487449746045595,13.99542008701246,10.697729988967755,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,75,75,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.380159425506994,5.305875948994357,5.457309413358208,5.419592890674437,15.49911907792557,1.6878543620114217,0.07428347651263678,0.03771652268377057,13.811264715914149,9.182734853648876,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,76,76,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,3.5887490168298197,3.7646733875372536,3.306906342047497,3.552182492635958,15.492301362915896,1.5342447709990663,-0.17592437070743383,-0.24527615058846086,13.95805659191683,10.097672585077577,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,77,77,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.4295974273014505,5.452391944833371,7.445748258462684,7.531398122007131,15.486388426972551,1.7013902139733543,-0.022794517531920633,-0.0856498635444467,13.784998212999197,9.102196721119196,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,78,78,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,6.889074733380012,6.953624279491339,8.929173268191402,9.033292888749155,15.468196133966558,1.518141074979212,-0.06454954611132724,-0.10411962055775348,13.950055058987346,10.188905622080192,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,79,79,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,4.514618531607171,4.527897052905863,5.622136817224239,5.720149754662593,15.508564605028369,1.4489900330081582,-0.013278521298691892,-0.09801293743835426,14.05957457202021,10.703016757701224,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,80,80,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,1.9772674872425364,1.9363801071898727,2.529498852433411,2.5534295946740757,15.466781545081176,1.4305289970361628,0.04088738005266368,-0.023930742240664493,14.036252548045013,10.811931514234232,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,81,81,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,7.454553985689949,7.451813533139071,8.315995326016061,8.292829147391712,15.49280920100864,1.5504620379651897,0.0027404525508778477,0.023166178624348888,13.94234716304345,9.992382155541998,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,82,82,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,7.282580933462619,7.318664451301155,9.168910998129231,9.261714362318704,15.451490722014569,1.3680341360159218,-0.03608351783853614,-0.09280336418947321,14.083456585998647,11.294667519783832,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,83,83,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,4.534977212102198,4.494487065840626,5.370894664925196,5.279606832407183,15.50928911101073,1.7369922449579462,0.04049014626157188,0.0912878325180122,13.772296866052784,8.928818856866123,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,84,84,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,6.671284801234022,6.657019501715005,7.805404364718965,7.90768792869501,15.464850532938726,1.3843193509965204,0.01426529951901756,-0.10228356397604532,14.080531181942206,11.17144719663577,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,85,85,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.060798771090456,5.107590000158671,6.683744876376624,6.778418360060561,15.499783116974868,1.3687250490183942,-0.046791229068215756,-0.09467348368393758,14.131058067956474,11.324248889936527,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,86,86,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.508415290308824,5.462623718389874,7.340651846532445,7.179297174136631,15.451538498979062,1.6716225469717756,0.04579157191895078,0.16135467239581391,13.779915952007286,9.24343747753957,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,87,87,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,4.107105812642294,4.236492515646719,5.664170826539635,5.855931883667553,15.46013284404762,1.5257011280045845,-0.12938670300442556,-0.19176105712791802,13.934431716043035,10.133133259373958,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,88,88,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,6.11667283012951,6.39735532398128,8.051004072853377,8.447700077911687,15.427629056968726,1.376082010974642,-0.2806824938517698,-0.3966960050583097,14.051547045994084,11.21127151865153,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,89,89,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,4.994715610747593,4.953485954638334,4.666875596310902,4.629931950298996,15.394378972006962,1.9381976560107432,0.04122965610925888,0.03694364601190614,13.456181315996218,7.942625936145303,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,90,90,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,7.648679135111046,7.5266144106106,8.026951497152528,8.028518846691682,15.468723975936882,1.6220551599981263,0.12206472450044625,-0.0015673495391546055,13.846668815938756,9.53649688211266,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,91,91,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,4.717262625984742,4.704886711101072,6.186403700284876,6.165944905330173,15.418539765989408,1.4038398189586587,0.012375914883669736,0.020458794954702597,14.01469994703075,10.983118983921244,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,92,92,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.920799232003433,5.869879404250798,7.264827924634719,7.2565985895699505,15.443884907988831,1.4478894830099307,0.050919827752634816,0.008229335064768861,13.9959954249789,10.666480480183795,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,93,93,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.621781384216457,5.579496947903681,6.846882581437431,6.84780526848031,15.463839191943409,1.961224672035314,0.04228443631277656,-0.0009226870428795664,13.502614519908095,7.884787200792958,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,94,94,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.149965874918387,5.15388735333352,5.95839504916677,5.939405531126973,15.535276216920463,1.6681079110130668,-0.003921478415132462,0.018989518039796316,13.867168305907397,9.31311224792745,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,95,95,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,3.0049045886944112,2.9437841604166946,3.9465232577753646,3.935781251230965,15.441102745011449,1.4231199269997887,0.06112042827771669,0.010742006544399718,14.01798281801166,10.850176750433304,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,96,96,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,4.723294298702273,4.589572515964296,5.797202851999399,5.614357384614207,15.419360070955008,1.3863714199978858,0.13372178273797708,0.18284546738519225,14.032988650957122,11.122098918469138,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,97,97,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.22869571562588,5.446117858341072,6.766909800740163,7.098136320850077,15.456861644983292,1.3060021810233593,-0.21742214271519167,-0.33122652010991427,14.150859463959932,11.835249488535753,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,98,98,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,5.985626790107955,5.95197569848264,5.153233370282145,5.239630132452108,15.48058596404735,1.8728972870158032,0.03365109162531521,-0.08639676216996328,13.607688677031547,8.265581925591592,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_datta_zhang,99,99,ar,100,500,0.75,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,7.534155662800105,7.3425217759390655,7.749418265767731,7.858043131932126,15.46915897994768,1.5173354080179706,0.19163388686103922,-0.10862486616439515,13.95182357192971,10.194950238559562,low,datta_zhang (exactly 3-sparse)
ar_sigma0.75_weak_sparse_a1.0,0,0,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,10.989748709381784,11.01918551905358,5.3401541218831845,5.362553285461164,17.574322787928395,1.867540325038135,-0.029436809671796738,-0.022399163577979664,15.70678246289026,9.410411412438727,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,1,1,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,9.73121935829128,9.762611521932484,4.35554247009421,4.377378644237254,17.648488802020438,1.7197776569519192,-0.03139216364120401,-0.021836174143044396,15.928711145068519,10.262075873982498,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,2,2,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,15.225392899595551,15.22560085818326,8.592341349771399,8.591712416903553,17.637719471938908,2.0115877541247755,-0.00020795858770839004,0.0006289328678459327,15.626131717814133,8.768058681890777,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,3,3,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,9.075214734157374,9.037880818812043,4.065469370163136,4.035623158109528,17.627135136979632,1.7064200318418443,0.03733391534533048,0.0298462120536076,15.920715105137788,10.32989229384138,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,4,4,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,9.148955902223047,9.02963577729793,3.9756679249515385,3.889442566179377,17.654878555913456,2.27892133500427,0.11932012492511745,0.08622535877216153,15.375957220909186,7.74703289873776,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,5,5,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,8.738297058185363,8.678988703812454,3.6885313218198026,3.650235475692513,17.684490257990547,2.361623208038509,0.05930835437290938,0.03829584612728976,15.322867049952038,7.48827763793816,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,6,6,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,10.21019682106636,10.226339871299386,4.682300334476709,4.694504137517548,17.68045683996752,1.932913713855669,-0.0161430502330262,-0.012203803040838679,15.74754312611185,9.147049199987062,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,7,7,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,11.131761627169016,11.12848811017284,5.335196475915917,5.331921129781475,17.65409353293944,1.8410302610136569,0.0032735169961757293,0.0032753461344423584,15.813063271925785,9.589246796638331,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,8,8,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,10.272782037760242,10.248725698300888,4.7155305107978975,4.697670893304433,17.563045868068002,1.744271005038172,0.024056339459354703,0.017859617493464874,15.81877486302983,10.068989175041438,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,9,9,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,10.907010744326213,10.79568002860409,5.344560098208442,5.2551735635434085,17.648034394020215,2.0096202129498124,0.11133071572212216,0.08938653466503332,15.638414181070402,8.781775919797116,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,10,10,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,9.403406333663265,9.16999858819135,4.222266536865332,4.05031396008581,16.464601429994218,2.213459112914279,0.233407745471915,0.17195257677952203,14.251142317079939,7.438403236785628,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,11,11,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,9.79315214402374,9.78762039448512,4.407465016667272,4.400657981521657,16.215630340971984,1.9099341020919385,0.005531749538619124,0.0068070351456155365,14.305696238880046,8.490151740424505,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,12,12,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,8.765058421330519,8.715941165532403,3.718138497292233,3.684276191624496,16.77934411598835,2.4978799999225885,0.04911725579811588,0.03386230566773696,14.281464116065763,6.7174340306613445,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,13,13,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,11.276673609415283,11.267985810041356,5.462370462010995,5.456489897784243,17.707950667012483,2.3949748009908944,0.008687799373927163,0.005880564226751872,15.312975866021588,7.393794147515044,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,14,14,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,11.457437835853032,11.48569675461883,5.8946790430231575,5.90903668106901,17.704340472002514,2.195420278934762,-0.02825891876579867,-0.014357638045852106,15.508920193067752,8.06421469359517,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,15,15,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,9.441565722265908,9.298539425356012,4.136911723405537,4.040668810020801,17.617491238983348,2.27069228887558,0.14302629690989654,0.096242913384736,15.346798950107768,7.758643179128125,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,16,16,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,10.950062966022635,10.94842253874042,5.449456130715565,5.45705702190659,17.67626954091247,2.153713434934616,0.001640427282215029,-0.007600891191025028,15.522556105977856,8.207345162170611,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,17,17,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,9.98685505297396,9.96045718782069,4.593746582689215,4.57631981215434,17.63408619398251,2.01560989394784,0.02639786515326925,0.017426770534875402,15.618476300034672,8.74875949306034,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,18,18,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,11.943381246704025,11.972160929185012,6.038883995382869,6.062718396086457,17.627058334997855,1.7639790060929954,-0.02877968248098739,-0.023834400703588443,15.86307932890486,9.992782382393372,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,19,19,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,8.739200163491203,8.942372775491037,3.6470528820636794,3.782857481649468,17.72380876506213,2.1907012490555644,-0.20317261199983427,-0.1358045995857884,15.533107516006567,8.090472752824267,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,20,20,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,15.034927561599462,15.026115596964232,8.6810757400102,8.67464106987441,17.612596941995434,2.4067786429077387,0.00881196463523004,0.00643467013579091,15.205818299087696,7.317913092629431,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,21,21,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,7.559837557351635,7.625289962553194,3.0319947242844,3.065288939731892,17.67644058400765,2.306032909080386,-0.06545240520155904,-0.033294215447492004,15.370407674927264,7.665302829982929,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,22,22,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,11.217485491966949,11.243981231826863,5.432670492001191,5.452019611223809,17.62976581195835,2.0293148308992386,-0.02649573985991438,-0.019349119222618505,15.600450981059112,8.687545935958184,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,23,23,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,7.208320503362015,7.246125699747524,2.8236731894171685,2.839283854164196,17.618906495976262,2.1881892909295857,-0.037805196385509277,-0.015610664747027325,15.430717205046676,8.05182009116378,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,24,24,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,10.2507867230563,10.329670768249358,4.703211858936051,4.761101358424506,17.65474725596141,2.2965824780985717,-0.0788840451930568,-0.05788949948845534,15.35816477786284,7.687399614133802,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,25,25,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,8.329840195963852,8.231972099919997,3.3478907750226656,3.2848915952784,17.629995479946956,1.791784591972828,0.0978680960438556,0.06299917974426572,15.838210887974128,9.83934986321967,low,weak α=1.0 (83% in first 3)
ar_sigma0.75_weak_sparse_a1.0,26,26,ar,100,500,0.75,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558302,cocolasso_max,reweighted_frobenius,8.68736448778851,8.555319302240612,3.690444011726801,3.6104082100115935,17.604466662975028,1.94754480291158,0.13204518554789857,0.08003580171520763,15.656921860063449,9.039312798687016,low,weak α=1.0 (83% in first 3)
