setting,arm,rep_index,seed,model,n,p,sigma_a,sigma_e,beta_preset,alpha,lam_requested,algorithm,norm,k,true_k,snr,mse,pe,topk,nnz,time,lam,algo_rho,algo_gamma_rule,algo_gamma1,algo_growth,algo_f_tol,algo_min_iter,algo_max_iter,algo_weight_clip,algo_admm_rho,algo_admm_max_iter,algo_psd_floor,algo_ridge,algo_refit_thresh,n_reps_in_file,homotopy_iters_last,runtime_sec_file,source_file
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,77,77,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,7.217014150250536,5.737581249875129,0.0,10.0,20.958184503018856,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,78,78,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,8.639242669030454,7.651711438565694,0.0,10.0,21.13161242508795,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,79,79,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,8.270658428841104,6.250969213277314,0.0,10.0,21.79159850103315,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,80,80,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,5.40851101670764,4.5680122614280325,0.0,10.0,22.343516404973343,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,81,81,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,8.137875642183689,6.48741975340081,0.0,10.0,22.084999338025227,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,82,82,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,7.838231521240218,6.119608134495602,0.0,10.0,21.328082159045152,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,83,83,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,9.180979929880882,7.546579966253151,0.0,10.0,21.653881632024422,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,84,84,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,7.900729827533154,6.521025959296092,0.0,10.0,22.13260775699746,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,85,85,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,9.185089032296593,7.625221439799634,0.0,10.0,22.399028901942074,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,86,86,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,6.400850412014861,4.9663649497596225,0.0,10.0,21.91900125995744,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,87,87,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,7.203379154205065,5.605532334666727,0.0,10.0,22.345876593957655,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,88,88,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,14.250807767971864,11.743078162744782,0.0,10.0,22.45089897303842,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
ar_sigma1.25_weak_sparse_a2.0,reweighted_refit_max_then_frobenius,89,89,ar,100,500,1.25,3.0,weak_sparse,2.0,1.0,reweighted_refit,max_then_frobenius,10,3,0.8450879387313912,5.723001857166467,4.50040845758269,0.0,10.0,21.628481563995592,1.0,0.5,geometric,0.5,2.0,1e-08,5,100,1e-06,1.0,300,1e-06,1.0,,100,9,2156.7643492060015,ar_sigma1.25_weak_sparse_a2.0/reweighted_refit_max_then_frobenius.json
